,,,,,,,ATHLETIC PROFILE,,,,,,,,,,,FRESHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOPHOMORE / RS FRESHMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JUNIOR / RS SOPHMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENIOR / RS JUNIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,20,Najee Harris,2021,1,24,3,73.38,232,33.38,10.25,81.000,4.57,,,117,,,55,306,5.6,3,0,75.7,221,4.02,15,0.27,11,30,25,4,74,24.18%,18,0.33,9,5,55.56%,23,4.6,0,52.4,46,35,7.0,0.50,-0.4,0,0.00,98,664,6.8,4,0,91.5,452,4.61,33,0.34,22,58,39,11,260,39.16%,30,0.31,3,3,100.00%,3,1.0,0,52.0,78,15,5.0,0.04,-4.0,0,0.00,185,"1,088",5.9,11,0,88.2,660,3.57,51,0.28,41,85,98,14,287,26.38%,74,0.40,33,27,81.82%,304,11.3,7,72.7,231,278,10.3,1.32,1.4,11,0.41,184,"1,082",5.9,22,2,88.9,576,3.13,54,0.29,35,87,96,14,349,32.26%,61,0.33,101,1,70.97%,33,27.0,1,249.0,9,0,75.7,196.00,253.0,9,1.27
2024,21,Tony Pollard,2019,4,128,5,71.63,210,30.00,9.50,73.750,4.52,1.58,35.0,121,7.00,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,154,5.3,1,0,69.1,102,3.52,7,0.24,8,13,11,1,19,12.34%,10,0.34,35,25,71.43%,217,8.7,1,62.0,166,141,5.6,1.31,5.5,7,0.28,26,151,5.8,1,0,61.5,93,3.58,5,0.19,4,13,10,2,73,48.34%,6,0.23,46,28,60.87%,429,15.3,3,60.2,225,288,10.3,1.91,7.2,6,0.21,56,405,7.2,5,0,82.0,216,3.86,17,0.30,12,29,19,9,190,46.91%,21,0.38,112,0,17.39%,57,37.0,1,452.0,12,3,74.4,218.00,245.0,7,2.07
2024,22,Rachaad White,2022,3,91,2,72.38,214,31.25,9.88,75.375,4.48,1.52,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,420,10.0,5,2,82.9,175,4.17,8,0.19,10,26,15,6,255,60.71%,15,0.36,8,8,100.00%,151,18.9,1,86.0,30,186,23.3,5.03,-4.4,4,0.50,183,"1,000",5.5,15,1,90.5,619,3.38,44,0.24,24,111,70,11,312,31.20%,57,0.31,90,1,64.00%,48,43.0,1,456.0,11,1,90.0,203.00,452.0,11,2.25
2024,23,Rico Dowdle,2020,UDFA,UDFA,4,71.00,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,24,J.K. Dobbins,2020,2,55,4,69.50,209,29.75,9.50,73.500,4.40,,,,,4.09,164,"1,187",7.2,7,1,86.7,679,4.14,26,0.16,36,116,45,18,519,43.72%,58,0.35,23,20,86.96%,130,6.5,1,63.7,190,134,6.7,0.68,0.5,1,0.05,207,961,4.6,8,1,78.1,565,2.73,33,0.16,21,138,67,7,162,16.86%,65,0.31,23,19,82.61%,198,10.4,1,55.6,189,213,11.2,1.05,-0.2,2,0.11,250,"1,657",6.6,19,3,81.9,960,3.84,52,0.21,44,203,47,27,779,47.01%,85,0.34,20,17,85.00%,200,11.8,2,62.3,160,171,10.1,1.25,2.6,2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,1,Alvin Kamara,2017,3,67,3,69.75,214,32.75,9.25,78.875,4.56,1.55,39.5,131,7.10,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,649,6.8,6,2,84.4,363,3.82,24,0.25,19,27,54,10,279,42.99%,28,0.29,40,32,80.00%,277,8.7,3,91.8,105,345,10.8,2.64,-1.1,12,0.38,96,565,5.9,9,2,79.9,374,3.90,24,0.25,18,71,22,12,284,50.27%,30,0.31,133,0,56.52%,40,33.0,1,344.0,10,4,86.9,139.00,379.0,11,2.47
2020,2,Dalvin Cook,2017,2,41,3,71.13,210,32.38,9.25,75.500,4.49,1.59,30.5,116,,4.53,124,726,5.9,7,3,79.6,466,3.76,32,0.26,23,0,31,17,410,56.47%,,,17,14,82.35%,126,9.0,0,78.9,109,117,8.4,1.16,1.2,4,0.29,211,"1,663",7.9,18,2,92.1,889,4.21,55,0.26,53,108,92,34,"1,066",64.10%,72,0.34,26,22,84.62%,218,9.9,1,61.7,717,259,11.8,0.30,-1.5,12,0.55,268,"1,618",6.0,18,6,85.2,"1,086",4.05,82,0.31,47,170,96,24,697,43.08%,77,0.29,38,30,78.95%,416,13.9,1,54.9,291,394,13.1,1.43,1.6,7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,3,Derrick Henry,2016,2,45,4,75.00,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,4,David Montgomery,2019,3,73,1,70.13,222,31.38,9.25,75.500,4.63,1.61,28.5,121,7.12,4.23,110,563,5.1,2,1,66.0,404,3.67,22,0.20,17,49,58,6,172,30.55%,28,0.25,16,12,75.00%,124,10.3,0,58.7,113,136,11.3,1.10,0.1,7,0.58,234,"1,094",4.7,11,0,89.9,828,3.54,80,0.34,32,141,92,14,335,30.62%,57,0.24,44,35,79.55%,288,8.2,0,80.8,259,318,9.1,1.11,0.0,23,0.66,230,"1,092",4.7,12,0,91.2,806,3.50,94,0.41,36,162,67,17,361,33.06%,70,0.30,21,18,85.71%,102,5.7,0,62.5,169,120,6.7,0.60,-0.1,2,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,5,Aaron Jones,2017,5,182,3,69.13,208,32.50,9.50,76.750,4.56,1.51,37.5,127,,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,"1,238",5.7,11,3,70.9,789,3.64,43,0.20,32,0,110,18,511,41.28%,,0.00,35,28,80.00%,284,10.1,3,58.5,134,327,11.7,2.12,-1.1,5,0.18,32,209,6.5,1,0,65.7,166,5.19,7,0.22,5,8,19,2,111,53.11%,8,0.25,10,9,90.00%,106,11.8,1,91.0,25,99,11.0,4.24,0.9,5,0.56,228,"1,766",7.7,17,3,74.0,907,3.98,41,0.18,44,98,100,28,996,56.40%,66,0.29,73,1,95.24%,35,28.0,1,233.0,8,3,73.8,175.00,215.0,8,1.33
2020,6,Jonathan Taylor,2020,2,41,R,70.25,226,31.13,9.50,75.380,4.39,1.54,36.0,123,7.01,4.24,258,"1,804",7.0,13,7,86.8,"1,249",4.84,61,0.24,57,111,133,27,817,45.29%,82,0.32,6,4,66.67%,52,13.0,0,61.9,44,66,16.5,1.18,1.8,1,0.25,279,"1,980",7.1,15,3,90.4,"1,178",4.22,59,0.21,52,130,135,31,849,42.88%,87,0.31,15,8,53.33%,60,7.5,0,41.9,64,50,6.3,0.94,3.3,2,0.25,279,"1,761",6.3,20,5,90.7,"1,074",3.85,76,0.27,55,133,134,27,680,38.61%,99,0.35,31,22,70.97%,192,8.7,5,63.1,90,169,7.7,2.13,1.9,4,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,7,James Robinson,2020,UDFA,UDFA,R,69.00,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,Josh Jacobs,2019,1,24,1,70.00,220,31.63,10.13,74.250,4.64,1.60,35.0,112,,,78,513,6.6,3,2,73.0,373,4.78,24,0.31,16,43,32,9,255,49.71%,25,0.32,15,12,80.00%,164,13.7,0,73.6,76,188,15.7,2.16,-0.5,10,0.83,43,276,6.4,1,0,76.6,137,3.19,4,0.09,9,31,11,2,67,24.28%,13,0.30,12,12,100.00%,166,13.8,2,92.1,47,147,12.3,3.53,1.6,4,0.33,87,417,4.8,9,0,79.1,328,3.77,25,0.29,18,61,25,4,69,16.55%,33,0.38,17,15,88.24%,171,11.4,2,68.0,110,149,9.9,1.55,2.0,4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,9,Ezekiel Elliott,2016,1,4,4,72.00,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,10,Kareem Hunt,2017,3,86,3,70.50,216,31.38,9.63,74.625,4.62,1.59,36.5,119,7.22,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,"1,357",7.8,11,0,88.7,836,4.83,48,0.28,41,0,85,21,647,47.68%,,0.00,11,8,72.73%,39,4.9,0,55.7,126,61,7.6,0.31,-1.7,0,0.00,164,894,5.5,10,1,80.8,529,3.23,37,0.23,26,66,82,14,364,40.72%,49,0.30,12,8,66.67%,39,4.9,0,45.8,120,46,5.8,0.33,0.2,5,0.63,239,"1,353",5.7,8,0,92.3,838,3.51,69,0.29,44,94,140,16,373,27.57%,75,0.31,111,1,52.94%,41,39.0,1,377.0,10,1,90.6,167.00,409.0,10,2.26
2020,11,Nick Chubb,2018,2,35,2,70.88,227,32.00,9.63,73.625,4.52,1.62,38.5,128,,4.25,186,"1,283",6.9,12,4,79.4,700,3.76,55,0.30,35,0,75,18,629,49.03%,,,20,18,90.00%,213,11.8,2,83.4,124,211,11.7,1.72,0.3,6,0.33,92,744,8.1,7,1,82.1,340,3.70,23,0.25,21,59,31,14,428,57.53%,32,0.35,5,4,80.00%,32,8.0,1,52.4,58,44,11.0,0.55,-2.0,0,0.00,207,988,4.8,7,3,75.1,737,3.56,36,0.17,31,51,142,14,337,34.11%,59,0.29,7,5,71.43%,86,17.2,1,42.9,88,75,15.0,0.98,1.4,1,0.20,178,"1,098",6.2,13,0,90.3,678,3.81,42,0.24,35,122,55,18,459,41.80%,53,0.30,91,0,41.94%,3,2.0,1,20.0,10,0,60.8,53.00,28.0,14,0.38
2020,12,Mike Davis,2015,4,126,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,13,Antonio Gibson,2020,3,66,R,72.38,228,31.13,8.63,75.500,4.39,1.55,35.0,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,233,11.7,3,0,84.2,137,6.85,8,0.40,7,13,5,5,163,69.96%,10,0.50,294,0,29.41%,42,29.0,1,604.0,21,7,75.7,246.00,349.0,12,2.46
2020,14,Melvin Gordon,2015,1,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,15,Nyheim Miller-Hines,2018,4,101,2,68.38,198,30.75,8.88,72.500,4.38,1.52,35.5,121,6.90,4.35,34,174,5.1,1,0,62.4,109,3.21,6,0.18,7,5,6,3,68,39.08%,8,0.24,38,20,52.63%,256,12.8,1,53.9,221,146,7.3,1.16,10.8,8,0.40,12,37,3.1,0,2,53.0,42,3.50,3,0.25,2,5,1,0,0,0.00%,3,0.25,55,37,67.27%,456,12.3,0,68.1,211,226,6.1,2.16,7.7,7,0.19,180,"1,039",5.8,9,0,77.1,700,3.89,33,0.18,24,162,16,15,491,47.26%,43,0.24,32,25,78.13%,124,5.0,0,57.6,182,185,7.4,0.68,0.0,9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,16,Kenyan Drake,2016,3,73,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,17,J.D. McKissic,2016,UDFA,UDFA,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,18,D'Andre Swift,2020,2,35,R,68.25,212,29.88,9.00,,4.48,1.59,35.5,121,,,66,505,7.7,2,2,83.4,329,4.98,15,0.23,16,40,12,9,265,52.48%,24,0.36,15,12,80.00%,129,10.8,1,75.2,54,109,9.1,2.39,2.1,4,0.33,139,962,6.9,9,0,82.7,576,4.14,31,0.22,29,117,12,17,468,48.65%,46,0.33,26,21,80.77%,204,9.7,1,75.6,130,238,11.3,1.57,-0.7,6,0.29,194,"1,204",6.2,7,3,80.3,685,3.53,40,0.21,38,157,25,18,458,38.04%,57,0.29,26,21,80.77%,198,9.4,1,65.6,182,192,9.1,1.09,2.2,4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,19,Chris Carson,2017,7,249,3,72.25,218,33.25,9.63,78.750,4.58,1.60,37.0,130,7.53,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,501,4.2,4,0,72.6,284,2.37,23,0.19,18,79,32,4,85,16.97%,27,0.23,19,13,68.42%,111,8.5,0,52.2,214,102,7.8,0.52,0.2,2,0.15,72,493,6.8,8,1,89.0,298,4.14,26,0.36,19,57,10,13,241,48.88%,27,0.38,146,0,37.50%,17,13.0,1,128.0,10,1,61.1,118.00,109.0,8,1.08
2020,20,Ronald Jones,2018,2,38,2,71.00,205,31.13,8.75,74.375,4.65,,36.5,,,,139,886,6.4,7,2,79.1,506,3.64,29,0.21,23,74,65,14,427,48.19%,39,0.28,8,6,75.00%,27,4.5,1,31.4,76,41,6.8,0.36,-1.4,1,0.17,157,"1,026",6.5,11,1,77.8,658,4.19,31,0.20,28,84,70,14,496,48.34%,43,0.27,14,9,64.29%,73,8.1,1,52.4,150,82,9.1,0.49,2.9,0,0.00,212,"1,346",6.3,16,0,93.4,743,3.50,50,0.24,36,151,61,21,641,47.62%,72,0.34,14,13,92.86%,180,13.8,1,60.0,185,136,10.5,0.97,3.4,1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,21,David Johnson,2015,3,86,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,22,Clyde Edwards-Helaire,2020,1,32,R,67.25,207,29.00,9.63,70.630,4.60,1.60,39.5,123,,,9,31,3.4,0,0,62.0,18,2.00,3,0.33,1,3,5,0,0,0.00%,1,0.11,3,3,100.00%,46,15.3,0,91.3,4,55,18.3,11.50,-3.0,3,1.00,137,627,4.6,7,0,79.9,443,3.23,32,0.23,16,83,53,10,208,33.17%,41,0.30,8,7,87.50%,69,9.9,0,73.9,52,67,9.6,1.33,0.6,2,0.29,181,"1,238",6.8,16,1,91.3,634,3.50,59,0.33,31,108,72,17,553,44.67%,67,0.37,48,43,89.58%,338,7.9,1,63.6,327,324,7.5,1.03,0.1,11,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,23,Miles Sanders,2019,2,53,1,70.63,211,30.63,9.25,74.625,4.49,1.57,36.0,124,6.89,4.19,25,184,7.4,1,2,59.9,125,5.00,7,0.28,6,13,11,5,139,75.54%,5,0.20,3,2,66.67%,24,12.0,1,45.9,16,29,14.5,1.50,4.0,1,0.50,25,176,7.0,1,1,78.4,145,5.80,11,0.44,7,13,9,5,106,60.23%,9,0.36,10,5,50.00%,26,5.2,0,44.4,47,34,6.8,0.55,-1.4,3,0.60,207,"1,225",5.9,9,5,83.3,818,3.95,47,0.23,36,150,49,15,448,36.57%,62,0.30,29,21,72.41%,122,5.8,0,61.7,250,152,7.2,0.49,1.0,2,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,24,J.K. Dobbins,2020,2,55,R,69.50,209,29.75,9.50,73.500,4.40,,,,,4.09,164,"1,187",7.2,7,1,86.7,679,4.14,26,0.16,36,116,45,18,519,43.72%,58,0.35,23,20,86.96%,130,6.5,1,63.7,190,134,6.7,0.68,0.5,1,0.05,207,961,4.6,8,1,78.1,565,2.73,33,0.16,21,138,67,7,162,16.86%,65,0.31,23,19,82.61%,198,10.4,1,55.6,189,213,11.2,1.05,-0.2,2,0.11,250,"1,657",6.6,19,3,81.9,960,3.84,52,0.21,44,203,47,27,779,47.01%,85,0.34,20,17,85.00%,200,11.8,2,62.3,160,171,10.1,1.25,2.6,2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1,Christian McCaffrey,2017,1,,2,71.25,202,30.00,9.00,72.625,4.48,1.55,37.5,121,,4.22,35,243,6.9,0,0,66.7,71,2.03,3,0.09,9,0,22,5,132,54.32%,,,17,16,94.12%,251,15.7,2,94.0,38,190,11.9,6.61,5.5,7,0.44,287,"1,635",5.7,7,2,82.7,733,2.55,59,0.21,45,59,223,16,464,28.38%,75,0.26,45,37,82.22%,437,11.8,3,92.0,212,404,10.9,2.06,2.4,10,0.27,252,"1,590",6.3,13,3,80.4,830,3.29,44,0.17,38,54,195,16,602,37.86%,74,0.29,46,38,82.61%,318,8.4,3,83.9,191,290,7.6,1.66,1.9,21,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,Aaron Jones,2017,5,,2,69.13,208,32.50,9.50,76.750,4.56,1.51,37.5,127,,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,"1,238",5.7,11,3,70.9,789,3.64,43,0.20,32,0,110,18,511,41.28%,,0.00,35,28,80.00%,284,10.1,3,58.5,134,327,11.7,2.12,-1.1,5,0.18,32,209,6.5,1,0,65.7,166,5.19,7,0.22,5,8,19,2,111,53.11%,8,0.25,10,9,90.00%,106,11.8,1,91.0,25,99,11.0,4.24,0.9,5,0.56,228,"1,766",7.7,17,3,74.0,907,3.98,41,0.18,44,98,100,28,996,56.40%,66,0.29,73,1,95.24%,35,28.0,1,233.0,8,3,73.8,175.00,215.0,8,1.33
2019,3,Ezekiel Elliott,#N/A,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,Austin Ekeler,#N/A,#N/A,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,Derrick Henry,2016,2,45,3,75.00,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,Dalvin Cook,2017,2,,2,71.13,210,32.38,9.25,75.500,4.49,1.59,30.5,116,,4.53,124,726,5.9,7,3,79.6,466,3.76,32,0.26,23,0,31,17,410,56.47%,,,17,14,82.35%,126,9.0,0,78.9,109,117,8.4,1.16,1.2,4,0.29,211,"1,663",7.9,18,2,92.1,889,4.21,55,0.26,53,108,92,34,"1,066",64.10%,72,0.34,26,22,84.62%,218,9.9,1,61.7,717,259,11.8,0.30,-1.5,12,0.55,268,"1,618",6.0,18,6,85.2,"1,086",4.05,82,0.31,47,170,96,24,697,43.08%,77,0.29,38,30,78.95%,416,13.9,1,54.9,291,394,13.1,1.43,1.6,7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,Leonard Fournette,2017,1,,2,72.13,240,31.63,9.25,74.375,4.51,1.59,28.5,,,,177,924,5.2,8,2,72.2,395,2.23,30,0.17,21,0,39,13,322,34.85%,,,8,6,75.00%,94,15.7,0,65.4,42,62,10.3,2.24,3.5,2,0.33,270,"1,752",6.5,18,3,90.7,992,3.67,78,0.29,53,166,91,23,719,41.04%,88,0.33,29,18,62.07%,208,11.6,0,61.9,139,235,13.1,1.50,-0.7,10,0.56,129,845,6.6,8,3,70.2,368,2.85,21,0.16,20,68,56,11,394,46.63%,33,0.26,20,15,75.00%,146,9.7,0,56.9,101,134,8.9,1.45,0.9,4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,Nick Chubb,2018,2,,1,70.88,227,32.00,9.63,73.625,4.52,1.62,38.5,128,,4.25,186,"1,283",6.9,12,4,79.4,700,3.76,55,0.30,35,0,75,18,629,49.03%,,,20,18,90.00%,213,11.8,2,83.4,124,211,11.7,1.72,0.3,6,0.33,92,744,8.1,7,1,82.1,340,3.70,23,0.25,21,59,31,14,428,57.53%,32,0.35,5,4,80.00%,32,8.0,1,52.4,58,44,11.0,0.55,-2.0,0,0.00,207,988,4.8,7,3,75.1,737,3.56,36,0.17,31,51,142,14,337,34.11%,59,0.29,7,5,71.43%,86,17.2,1,42.9,88,75,15.0,0.98,1.4,1,0.20,178,"1,098",6.2,13,0,90.3,678,3.81,42,0.24,35,122,55,18,459,41.80%,53,0.30,91,0,41.94%,3,2.0,1,20.0,10,0,60.8,53.00,28.0,14,0.38
